stat_id,word,freq.,cap_lower,cap_upper,cap_title,cap_other
3957,CSM,1,0,1,0,0
3958,caution,3,3,0,0,0
3959,liver,2,2,0,0,0
3960,Diabetes,1,0,0,1,0
3961,bleed,4,4,0,0,0
3962,mania,1,1,0,0,0
3963,electroconvulsive,1,1,0,0,0
3964,ECT,1,0,1,0,0
3965,adolescent,2,2,0,0,0
3966,manic,1,1,0,0,0
3967,bipolar,1,1,0,0,0
3968,monoamine-oxidase,1,1,0,0,0
3969,MAOIs,2,0,0,0,2
3970,allergic,2,2,0,0,0
3971,ingredient,3,3,0,0,0
3972,allergy,2,2,0,0,0
3973,pregnancy,7,6,0,1,0
3974,breastfeeding,1,0,0,1,0
3975,unborn,3,3,0,0,0
3976,pregnant,4,4,0,0,0
3977,foetus,2,2,0,0,0
3978,breast,2,2,0,0,0
3979,nursing,2,2,0,0,0
3980,infant,1,1,0,0,0
3981,Dry,1,0,0,1,0
3982,sleep,14,14,0,0,0
3983,insomnia,1,1,0,0,0
3984,Shaking,1,0,0,1,0
3985,tremor,1,1,0,0,0
3986,gut,2,2,0,0,0
3987,diarrhoea,1,1,0,0,0
3988,constipation,1,1,0,0,0
3989,vomiting,3,3,0,0,0
3990,abdominal,1,1,0,0,0
3991,Visual,1,0,0,1,0
3992,disturbance,2,2,0,0,0
3993,amnesia,1,1,0,0,0
3994,somnolence,1,1,0,0,0
3995,weakness,3,2,0,1,0
3996,asthenia,1,1,0,0,0
3997,Nervousness,1,0,0,1,0
3998,Sexual,1,0,0,1,0
3999,sweat,2,2,0,0,0
4000,monoamine,1,1,0,0,0
4001,MAOI,2,0,2,0,0
4002,moclobemide,2,2,0,0,0
4003,abnormality,1,1,0,0,0
4004,clot,1,1,0,0,0
4005,tricyclic,1,1,0,0,0
4006,antipsychotic,1,1,0,0,0
4007,eg,4,4,0,0,0
4008,prochlorperazine,1,1,0,0,0
4009,aspirin,1,1,0,0,0
4010,anti-inflammatory,1,1,0,0,0
4011,ibuprofen,1,1,0,0,0
4012,anticoagulant,1,1,0,0,0
4013,warfarin,2,2,0,0,0
4014,ticlopidine,1,1,0,0,0
4015,dipyridamole,1,1,0,0,0
4016,adjustment,2,2,0,0,0
4017,tablet,2,2,0,0,0
4018,lithium,1,1,0,0,0
4019,tryptophan,1,1,0,0,0
4020,sumatriptan,1,1,0,0,0
4021,herbal,1,1,0,0,0
4022,wort,1,1,0,0,0
4023,delivery,4,4,0,0,0
4024,Regional,31,0,0,31,0
4025,Strategic,4,0,0,4,0
4026,Forward,1,0,0,1,0
4027,Structural,2,0,0,2,0
4028,Objectives,2,0,0,2,0
4029,Local,6,0,0,6,0
4030,Board,8,0,0,8,0
4031,geographic,1,1,0,0,0
4032,regeneration,3,3,0,0,0
4033,spatial,3,1,0,2,0
4034,linkage,1,1,0,0,0
4035,Build,3,0,0,3,0
4036,northern,4,3,0,1,0
4037,corridor,3,3,0,0,0
4038,asset,18,18,0,0,0
4039,upland,1,1,0,0,0
4040,renaissance,2,2,0,0,0
4041,Coastal,1,0,0,1,0
4042,transform,5,5,0,0,0
4043,Sub,1,0,0,1,0
4044,Culture,1,0,0,1,0
4045,Social,31,0,2,29,0
4046,Renaissance,2,0,0,2,0
4047,Broadband,1,0,0,1,0
4048,Environmental,1,0,0,1,0
4049,Voluntary,3,0,0,3,0
4050,engagement,6,5,0,1,0
4051,etc,8,8,0,0,0
4052,revise,5,5,0,0,0
4053,telephone,17,7,0,10,0
4054,massive,7,6,0,1,0
4055,books,1,1,0,0,0
4056,written,2,2,0,0,0
4057,broadsheet,2,1,0,1,0
4058,bulletin,4,4,0,0,0
4059,lover,1,1,0,0,0
4060,slam,2,2,0,0,0
4061,literary,5,5,0,0,0
4062,supplementary,1,1,0,0,0
4063,sixth,1,1,0,0,0
4064,well-known,3,3,0,0,0
4065,Awards,2,0,0,2,0
4066,Authors,2,0,0,2,0
4067,promising,2,2,0,0,0
4068,unpublished,1,1,0,0,0
4069,Tower,2,0,0,2,0
4070,church,13,10,1,1,1
4071,Early,1,0,0,1,0
4072,journal,3,3,0,0,0
4073,Canada,6,0,0,6,0
4074,fiction,3,3,0,0,0
4075,formalize,1,1,0,0,0
4076,archive,5,5,0,0,0
4077,teenage,1,1,0,0,0
4078,capture,6,6,0,0,0
4079,motto,1,1,0,0,0
4080,non-profit,1,1,0,0,0
4081,teacher,11,10,0,1,0
4082,Young,11,0,0,11,0
4083,radiate,1,1,0,0,0
4084,spoke,2,1,0,0,1
4085,genre,2,2,0,0,0
4086,chat,4,4,0,0,0
4087,animated,1,1,0,0,0
4088,roundtable,1,1,0,0,0
4089,Ron,5,0,0,5,0
4090,definition,3,3,0,0,0
4091,Written,1,0,0,1,0
4092,kids,1,1,0,0,0
4093,writing,15,15,0,0,0
4094,cure,1,1,0,0,0
4095,insider,1,1,0,0,0
4096,alphabetically,2,2,0,0,0
4097,cross-reference,2,2,0,0,0
4098,compile,2,1,0,1,0
4099,Meter,10,0,0,10,0
4100,metre,3,3,0,0,0
4101,quiz,1,1,0,0,0
4102,Write,2,0,0,2,0
4103,audio,8,7,0,1,0
4104,align,1,1,0,0,0
4105,of,1,1,0,0,0
4106,constructive,3,3,0,0,0
4107,edition,6,6,0,0,0
4108,language,20,20,0,0,0
4109,instructive,2,2,0,0,0
4110,forum,3,3,0,0,0
4111,prose,1,1,0,0,0
4112,closing,1,1,0,0,0
4113,respect,9,6,0,3,0
4114,Competition,5,0,0,5,0
4115,winning,1,1,0,0,0
4116,prize,1,0,0,1,0
4117,recite,1,1,0,0,0
4118,conflict,3,3,0,0,0
4119,refuge,2,2,0,0,0
4120,bookstore,1,1,0,0,0
4121,jolt,17,14,0,3,0
4122,bandwidth,2,2,0,0,0
4123,provision,14,14,0,0,0
4124,Masters,2,0,0,2,0
4125,Gaming,4,0,0,4,0
4126,championship,2,0,0,2,0
4127,Dec,5,0,0,5,0
4128,unreal,5,0,0,5,0
4129,Mod,4,0,0,4,0
4130,sometime,1,1,0,0,0
4131,planet,4,4,0,0,0
4132,Marshal,2,0,0,2,0
4133,sonic,1,0,0,1,0
4134,Raven,1,0,0,1,0
4135,Design,2,0,0,2,0
4136,sixshooter,1,0,0,0,1
4137,Optimizer,1,0,0,1,0
4138,tactical,3,3,0,0,0
4139,sim,1,1,0,0,0
4140,terrorist,2,2,0,0,0
4141,counter,7,6,0,1,0
4142,SF,2,0,2,0,0
4143,adjustable,3,3,0,0,0
4144,unlimited,2,2,0,0,0
4145,specialize,1,1,0,0,0
4146,weapon,5,5,0,0,0
4147,stamina,1,1,0,0,0
4148,accuracy,3,3,0,0,0
4149,Reviews,1,0,0,1,0
4150,Magazine,3,0,0,3,0
4151,UT,4,0,4,0,0
4152,bot,2,2,0,0,0
4153,addictive,1,0,0,1,0
4154,graphics,11,11,0,0,0
4155,gaming,12,12,0,0,0
4156,US,8,0,8,0,0
4157,leader,8,8,0,0,0
4158,clan,3,3,0,0,0
4159,attract,10,10,0,0,0
4160,tailor,3,3,0,0,0
4161,developer,10,9,0,1,0
4162,Partner,1,0,0,1,0
4163,inquire,2,2,0,0,0
4164,utilise,3,3,0,0,0
4165,CEO,1,0,1,0,0
4166,confident,3,3,0,0,0
4167,expectation,8,8,0,0,0
4168,enrich,2,2,0,0,0
4169,stalwart,1,1,0,0,0
4170,unveil,1,1,0,0,0
4171,identity,16,15,0,1,0
4172,dynamic,3,3,0,0,0
4173,robust,2,2,0,0,0
4174,proprietary,2,2,0,0,0
4175,enhancement,2,2,0,0,0
4176,transition,4,4,0,0,0
4177,continued,3,3,0,0,0
4178,UT.,1,0,1,0,0
4179,crate,1,1,0,0,0
4180,twilight,3,3,0,0,0
4181,sneak,1,1,0,0,0
4182,expand,4,4,0,0,0
4183,coverage,3,3,0,0,0
4184,alliance,3,2,0,1,0
4185,rise,14,14,0,0,0
4186,Goldfinch,2,0,0,2,0
4187,goldfinches,1,0,0,1,0
4188,garden,11,11,0,0,0
4189,high-energy,2,2,0,0,0
4190,sunflower,2,2,0,0,0
4191,winter,5,5,0,0,0
4192,farmland,1,1,0,0,0
4193,habitat,1,1,0,0,0
4194,occasional,4,4,0,0,0
4195,peanut,1,1,0,0,0
4196,feeder,2,2,0,0,0
4197,Ireland,18,0,0,18,0
4198,abundant,1,1,0,0,0
4199,lowland,1,1,0,0,0
4200,plant,4,4,0,0,0
4201,groundsel,1,1,0,0,0
4202,dandelion,1,1,0,0,0
4203,ripe,1,1,0,0,0
4204,collectively,2,2,0,0,0
4205,leaflet,8,8,0,0,0
4206,Trust,3,0,0,3,0
4207,Open,2,0,0,2,0
4208,navigation,5,5,0,0,0
4209,navigable,1,1,0,0,0
4210,Bridge,7,0,1,6,0
4211,dualling,1,1,0,0,0
4212,canal,7,7,0,0,0
4213,intensive,2,2,0,0,0
4214,weather,7,7,0,0,0
4215,Engineer,1,0,0,1,0
4216,snow,3,3,0,0,0
4217,freezing,1,1,0,0,0
4218,eleventh,2,2,0,0,0
4219,extended,3,2,0,1,0
4220,closure,4,4,0,0,0
4221,unavoidable.,1,1,0,0,0
4222,exit,4,4,0,0,0
4223,sweeping,1,1,0,0,0
4224,curve,3,3,0,0,0
4225,towpath,1,1,0,0,0
4226,diversion,2,2,0,0,0
4227,valley,5,5,0,0,0
4228,flood,7,7,0,0,0
4229,consultant,8,8,0,0,0
4230,upstream,1,1,0,0,0
4231,minimise,3,3,0,0,0
4232,silt,1,1,0,0,0
4233,debris,1,1,0,0,0
4234,wash,4,3,0,1,0
4235,blockage,3,3,0,0,0
4236,closely,6,6,0,0,0
4237,landowner,1,1,0,0,0
4238,keen,8,8,0,0,0
4239,fresh,7,7,0,0,0
4240,Valency,2,0,0,2,0
4241,proposal,22,21,0,1,0
4242,resistance,6,6,0,0,0
4243,chicken,3,3,0,0,0
4244,bid,5,5,0,0,0
4245,broiler,1,1,0,0,0
4246,Sustainable,2,0,0,2,0
4247,Link,1,0,1,0,0
4248,innate,5,5,0,0,0
4249,food-borne,1,1,0,0,0
4250,pathogen,1,1,0,0,0
4251,Salmonella,1,0,0,1,0
4252,resist,3,3,0,0,0
4253,infection,6,6,0,0,0
4254,Research,2,0,0,2,0
4255,rearing,1,1,0,0,0
4256,antibiotic,1,1,0,0,0
4257,balance,9,8,0,1,0
4258,breeder,1,1,0,0,0
4259,parameter,1,1,0,0,0
4260,fitness,1,1,0,0,0
4261,robustness,1,1,0,0,0
4262,nutrient,4,4,0,0,0
4263,sustainability,1,1,0,0,0
4264,mull,1,0,0,1,0
4265,Scheme,3,0,0,3,0
4266,lease,3,3,0,0,0
4267,forest,5,5,0,0,0
4268,basis,10,9,0,1,0
4269,plantation,2,2,0,0,0
4270,hectare,1,1,0,0,0
4271,evaluation,3,3,0,0,0
4272,panel,7,7,0,0,0
4273,woodland,2,2,0,0,0
4274,woodchip,1,1,0,0,0
4275,heating,2,2,0,0,0
4276,Assembly,23,0,1,22,0
4277,contingency,3,3,0,0,0
4278,avian,4,4,0,0,0
4279,outline,9,9,0,0,0
4280,outlying,1,1,0,0,0
4281,decision-making,1,1,0,0,0
4282,Minister,13,0,0,13,0
4283,Planning,6,0,0,6,0
4284,virus,10,10,0,0,0
4285,likelihood,3,3,0,0,0
4286,here.,1,1,0,0,0
4287,geographical,3,3,0,0,0
4288,boundary,4,4,0,0,0
4289,exotic,3,3,0,0,0
4290,i,2,2,0,0,0
4291,vigilant,1,1,0,0,0
4292,illness,6,6,0,0,0
4293,bitter,1,1,0,0,0
4294,TLM,5,0,5,0,0
4295,Liberation,1,0,0,1,0
4296,Movement,3,0,0,3,0
4297,Mountains,2,0,0,2,0
4298,Director,8,0,0,8,0
4299,Warren,1,0,0,1,0
4300,leprosy,6,6,0,0,0
4301,shadow,2,2,0,0,0
4302,taxpayer,2,2,0,0,0
4303,authority,13,13,0,0,0
4304,intention,4,4,0,0,0
4305,rehabilitate,1,1,0,0,0
4306,deny,4,4,0,0,0
4307,stigma,1,1,0,0,0
4308,diagnosis,2,2,0,0,0
4309,broker,7,7,0,0,0
4310,erupt,1,1,0,0,0
4311,scale,6,6,0,0,0
4312,expatriate,1,1,0,0,0
4313,physiotherapy,1,1,0,0,0
4314,regenerate,1,1,0,0,0
4315,Organisations,2,0,0,2,0
4316,unable,4,4,0,0,0
4317,queue,1,1,0,0,0
4318,feeding,1,1,0,0,0
4319,shelter,1,1,0,0,0
4320,generating,1,1,0,0,0
4321,society,15,15,0,0,0
4322,classify,1,1,0,0,0
4323,resurgence,1,1,0,0,0
4324,displacement,1,1,0,0,0
4325,committed,1,1,0,0,0
4326,donor,5,5,0,0,0
4327,refuse,4,4,0,0,0
4328,malnutrition,1,1,0,0,0
4329,earn,2,2,0,0,0
4330,displace,1,1,0,0,0
4331,chaos,1,1,0,0,0
4332,haven,1,1,0,0,0
4333,door,21,20,0,1,0
4334,prevailing,1,1,0,0,0
4335,Medical,6,0,0,6,0
4336,Pennsylvania,1,0,0,1,0
4337,Pharma,3,0,0,3,0
4338,appoint,9,9,0,0,0
4339,relax,4,4,0,0,0
4340,Cornish,3,0,0,3,0
4341,lifestyle,2,2,0,0,0
4342,consume,1,1,0,0,0
4343,KB,1,0,1,0,0
4344,Fire,9,0,0,9,0
4345,household,17,17,0,0,0
4346,extinguish,2,2,0,0,0
4347,estimate,6,4,0,2,0
4348,FRS,4,0,4,0,0
4349,minor,2,2,0,0,0
4350,alarm,12,10,0,2,0
4351,hallway,1,1,0,0,0
4352,characteristic,4,3,0,1,0
4353,frequent,4,4,0,0,0
4354,candle,4,4,0,0,0
4355,heater,1,1,0,0,0
4356,smoker,1,1,0,0,0
4357,accidental,1,1,0,0,0
4358,four-year,2,2,0,0,0
4359,effectiveness,3,3,0,0,0
4360,furthermore,4,0,0,4,0
4361,promote,10,10,0,0,0
4362,rerun,1,1,0,0,0
4363,statistical,1,1,0,0,0
4364,blunt,1,1,0,0,0
4365,advertise,2,2,0,0,0
4366,solicitor,1,1,0,0,0
4367,Philharmonic,1,0,0,1,0
4368,accessibility,2,2,0,0,0
4369,audits,2,2,0,0,0
4370,auditor,1,1,0,0,0
4371,inaction,1,1,0,0,0
4372,concentrate,4,4,0,0,0
4373,stress,6,6,0,0,0
4374,discrimination,1,1,0,0,0
4375,sue,1,1,0,0,0
4376,menu,7,7,0,0,0
4377,Collar,7,0,0,7,0
4378,companion,4,4,0,0,0
4379,flowerbed,1,1,0,0,0
4380,victim,8,8,0,0,0
4381,fence,8,8,0,0,0
4382,define,11,11,0,0,0
4383,containment,1,1,0,0,0
4384,discrete,2,2,0,0,0
4385,bury,7,7,0,0,0
4386,transmitter,1,1,0,0,0
4387,receiver,3,3,0,0,0
4388,collar,10,10,0,0,0
4389,closer,1,1,0,0,0
4390,correction,1,1,0,0,0
4391,impulse,5,5,0,0,0
4392,emit,1,1,0,0,0
4393,dummy,1,1,0,0,0
4394,layout,4,4,0,0,0
4395,Strength,1,0,0,1,0
4396,sensitive,1,1,0,0,0
4397,Level,10,0,0,10,0
4398,temperament,1,1,0,0,0
4399,adaptable,4,4,0,0,0
4400,terrain,2,2,0,0,0
4401,wooded,1,1,0,0,0
4402,hilly,1,1,0,0,0
4403,unfenced,1,1,0,0,0
4404,stud,2,2,0,0,0
4405,volt,1,1,0,0,0
4406,lamp,3,3,0,0,0
4407,flag,6,5,0,1,0
4408,booklet,1,1,0,0,0
4409,ROM,5,0,5,0,0
4410,certificate,8,7,0,1,0
4411,Waterproof,1,0,0,1,0
4412,Height,2,0,0,2,0
4413,AC,1,0,1,0,0
4414,efficiency,2,2,0,0,0
4415,module,6,5,0,1,0
4416,strap,1,1,0,0,0
4417,borrow,3,3,0,0,0
4418,invisible,1,0,0,1,0
4419,Evolutionary,2,0,0,2,0
4420,morphology,1,0,0,1,0
4421,primate,2,1,0,1,0
4422,Prof.,3,0,0,3,0
4423,Dr.,1,0,0,1,0
4424,med.,1,1,0,0,0
4425,et,2,2,0,0,0
4426,anatomy,4,1,0,3,0
4427,evolution,7,7,0,0,0
4428,facial,2,2,0,0,0
4429,skeleton,2,2,0,0,0
4430,presentation,14,14,0,0,0
4431,stifle,3,3,0,0,0
4432,gathering,1,1,0,0,0
4433,specimen,1,1,0,0,0
4434,observation,5,5,0,0,0
4435,stereotyped,2,2,0,0,0
4436,abstract,2,2,0,0,0
4437,converge,1,1,0,0,0
4438,proceeding,1,1,0,0,0
4439,corresponding,3,3,0,0,0
4440,interchange,1,1,0,0,0
4441,biological,1,1,0,0,0
4442,anthropologist,1,1,0,0,0
4443,skull,1,1,0,0,0
4444,decipher,2,2,0,0,0
4445,relative,7,7,0,0,0
4446,Anatomy,1,0,0,1,0
4447,banner,2,2,0,0,0
4448,shiny,1,1,0,0,0
4449,mum,2,2,0,0,0
4450,drum,1,1,0,0,0
4451,pop,2,2,0,0,0
4452,bloke,1,1,0,0,0
4453,bugger,1,1,0,0,0
4454,precious,2,2,0,0,0
4455,tom,1,1,0,0,0
4456,snare,1,1,0,0,0
4457,Russian,1,1,0,0,0
4458,absinthe,1,1,0,0,0
4459,attention,7,7,0,0,0
4460,jack,1,1,0,0,0
4461,perseverance,1,1,0,0,0
4462,prevail,2,2,0,0,0
4463,jug,1,0,0,1,0
4464,ta,1,1,0,0,0
4465,archaeology,15,14,0,1,0
4466,by-pass,3,3,0,0,0
4467,archaeological,21,21,0,0,0
4468,large-scale,3,3,0,0,0
4469,curtailment,1,1,0,0,0
4470,road-building,5,5,0,0,0
4471,trunk,7,7,0,0,0
4472,inadequate,1,1,0,0,0
4473,consideration,6,6,0,0,0
4474,conceptualisation,2,2,0,0,0
4475,designate,2,2,0,0,0
4476,monument,4,4,0,0,0
4477,significance,4,4,0,0,0
4478,downplay,1,1,0,0,0
4479,quarry,2,2,0,0,0
4480,open-cast,1,1,0,0,0
4481,reflexive,1,1,0,0,0
4482,creativity,2,2,0,0,0
4483,shape,3,3,0,0,0
4484,rework,1,1,0,0,0
4485,static,2,2,0,0,0
4486,surroundings,4,4,0,0,0
4487,cultivate,1,1,0,0,0
4488,hunt,1,1,0,0,0
4489,gather,7,7,0,0,0
4490,equate,1,1,0,0,0
4491,tranquil,1,1,0,0,0
4492,dominance,2,2,0,0,0
4493,perspectival,1,1,0,0,0
4494,depth,9,9,0,0,0
4495,recreational,2,2,0,0,0
4496,immediate,10,9,0,1,0
4497,meaning,2,2,0,0,0
4498,overlapping,2,2,0,0,0
4499,perspective,8,8,0,0,0
4500,topography,2,2,0,0,0
4501,remainder,1,1,0,0,0
4502,narrative,2,2,0,0,0
4503,physical,9,9,0,0,0
4504,deposit,2,2,0,0,0
4505,standing,4,4,0,0,0
4506,isolation,1,1,0,0,0
4507,earliest,1,1,0,0,0
4508,occupation,3,2,0,1,0
4509,comprise,10,10,0,0,0
4510,display,13,13,0,0,0
4511,regional,26,26,0,0,0
4512,Morris,4,0,0,4,0
4513,Archaeology,4,0,0,4,0
4514,consciousness,3,3,0,0,0
4515,desire,10,10,0,0,0
4516,prism,1,1,0,0,0
4517,implicit,1,1,0,0,0
4518,Guidance,1,0,0,1,0
4519,Heritage,3,0,0,3,0
4520,guideline,8,8,0,0,0
4521,Managing,2,0,0,2,0
4522,Projects,2,0,0,2,0
4523,tender,4,4,0,0,0
4524,destructive,2,2,0,0,0
4525,mine,2,2,0,0,0
4526,conservation,7,7,0,0,0
4527,schematic,1,1,0,0,0
4528,characterise,3,3,0,0,0
4529,locality,2,2,0,0,0
4530,integral,1,1,0,0,0
4531,input,11,11,0,0,0
4532,temporal,1,1,0,0,0
4533,flow,9,9,0,0,0
4534,congestion,1,1,0,0,0
4535,overstate,1,1,0,0,0
4536,reliance,3,3,0,0,0
4537,holistic,2,2,0,0,0
4538,resolve,7,7,0,0,0
4539,prime,2,2,0,0,0
4540,mover,1,1,0,0,0
4541,short-term,1,1,0,0,0
4542,Standing,4,0,0,4,0
4543,Trunk,1,0,0,1,0
4544,pollution,2,2,0,0,0
4545,route,9,9,0,0,0
4546,fragment,1,1,0,0,0
4547,cohesiveness,2,2,0,0,0
4548,meaningful,2,2,0,0,0
4549,excavate,1,1,0,0,0
4550,remaining,6,6,0,0,0
4551,hint,2,2,0,0,0
4552,appreciation,2,2,0,0,0
4553,relegate,1,1,0,0,0
4554,creation,5,5,0,0,0
4555,statutory,6,6,0,0,0
4556,earthwork,1,1,0,0,0
4557,indistinct,1,1,0,0,0
4558,alike,3,3,0,0,0
4559,everyday,3,3,0,0,0
4560,characterisation,3,3,0,0,0
4561,designation,1,1,0,0,0
4562,analyse,5,5,0,0,0
4563,archaeologically,1,1,0,0,0
4564,sterile,1,1,0,0,0
4565,dynamics,2,2,0,0,0
4566,interaction,1,1,0,0,0
4567,broaden,1,1,0,0,0
4568,planner,1,1,0,0,0
4569,Archaeologists,1,0,0,1,0
4570,Conservation,2,0,0,2,0
4571,Futures,1,0,0,1,0
4572,Landscape,3,0,0,3,0
4573,reconcile,1,0,0,1,0
4574,Miles,1,0,0,1,0
4575,metamorphosis,1,1,0,0,0
4576,Archaeologist,1,0,0,1,0
4577,graduate,5,5,0,0,0
4578,straightforward,1,1,0,0,0
4579,repayment,6,5,0,1,0
4580,ultimately,4,3,0,1,0
4581,balloon,1,1,0,0,0
4582,lump,1,1,0,0,0
4583,Key,4,0,0,4,0
4584,normally,9,7,0,2,0
4585,allowance,9,9,0,0,0
4586,accordingly,3,2,0,1,0
4587,taxable,2,2,0,0,0
4588,balanced,2,1,0,1,0
4589,opt,2,2,0,0,0
4590,administration,3,3,0,0,0
4591,schedule,5,4,0,1,0
4592,Balance,1,0,0,1,0
4593,frequency,10,10,0,0,0
4594,quarterly,1,1,0,0,0
4595,allowable,1,1,0,0,0
4596,reclaim,2,2,0,0,0
4597,payable,5,5,0,0,0
4598,replacement,2,2,0,0,0
4599,servicing,2,2,0,0,0
4600,Lombard,1,0,0,1,0
4601,departure,1,1,0,0,0
4602,interlude,1,1,0,0,0
4603,disappear,4,4,0,0,0
4604,ill,5,5,0,0,0
4605,sickness,3,3,0,0,0
4606,bug,15,15,0,0,0
4607,logic,1,1,0,0,0
4608,snowflake,1,1,0,0,0
4609,hypnotically,1,1,0,0,0
4610,verbose,2,2,0,0,0
4611,semblance,1,1,0,0,0
4612,beating,2,2,0,0,0
4613,stall,2,2,0,0,0
4614,attendance,4,4,0,0,0
4615,circa,2,2,0,0,0
4616,Uni,1,0,0,1,0
4617,postcard,1,1,0,0,0
4618,Doctor,7,0,0,7,0
4619,empire,3,1,0,2,0
4620,mysterious,1,1,0,0,0
4621,curator,1,0,0,1,0
4622,mystery,2,2,0,0,0
4623,trailer,1,1,0,0,0
4624,psychoacoustics,1,1,0,0,0
4625,hearing,9,9,0,0,0
4626,inner,5,5,0,0,0
4627,ok,3,3,0,0,0
4628,quiet,7,7,0,0,0
4629,badly,1,1,0,0,0
4630,noisy,2,2,0,0,0
4631,mini,1,1,0,0,0
4632,devote,3,3,0,0,0
4633,thinking,7,7,0,0,0
4634,clinical,2,2,0,0,0
4635,lecture,3,2,0,1,0
4636,decompose,1,1,0,0,0
4637,auditory,1,1,0,0,0
4638,Aggresion,1,0,0,1,0
4639,bracket,2,2,0,0,0
4640,Teaching,3,0,0,3,0
4641,Researching,1,0,0,1,0
4642,Submission,1,0,0,1,0
4643,Defendants,1,0,0,1,0
4644,Nuremberg,2,0,0,2,0
4645,indictment,2,0,0,2,0
4646,NSDAP,2,0,2,0,0
4647,SS,5,0,5,0,0
4648,Councillor,9,0,0,9,0
4649,Interior,5,0,0,5,0
4650,Chancellor,11,0,0,11,0
4651,Reichstag,1,0,0,1,0
4652,Cabinet,8,0,0,8,0
4653,Portfolio,1,0,0,1,0
4654,Chief,3,0,0,3,0
4655,Civil,1,0,0,1,0
4656,occupied,3,1,0,2,0
4657,Territory,1,0,0,1,0
4658,Netherlands,1,0,0,1,0
4659,Governor,2,0,0,2,0
4660,commissioned,1,0,0,1,0
4661,Austrian,35,0,0,35,0
4662,Army,6,0,0,6,0
4663,War,3,0,0,3,0
4664,Vienna,1,0,0,1,0
4665,AS,1,0,1,0,0
4666,assert,1,1,0,0,0
4667,counsel,1,1,0,0,0
4668,affiliation,3,3,0,0,0
4669,favor,5,5,0,0,0
4670,onward,2,2,0,0,0
4671,assertion,2,2,0,0,0
4672,defendant,4,4,0,0,0
4673,forbid,3,3,0,0,0
4674,wife,4,4,0,0,0
4675,indication,5,4,0,1,0
4676,besides,1,0,0,1,0
4677,absorb,2,2,0,0,0
4678,mainly,8,7,0,1,0
4679,conceive,1,1,0,0,0
4680,secret,7,7,0,0,0
4681,Coalition,1,0,0,1,0
4682,Nationalists,1,0,0,1,0
4683,Catholic,6,0,0,6,0
4684,anti-Semitic,3,0,0,0,3
4685,Coalition.,1,0,0,1,0
4686,Marxist,8,0,0,8,0
4687,establishment,6,6,0,0,0
4688,socialism,4,2,0,2,0
4689,dissolve,2,2,0,0,0
4690,Mason,2,0,0,2,0
4691,doctrine,2,2,0,0,0
4692,constitution,1,1,0,0,0
4693,by-law,1,1,0,0,0
4694,portion,2,2,0,0,0
4695,liberation,1,1,0,0,0
4696,Jewish,5,0,0,5,0
4697,pretense,1,1,0,0,0
4698,set-up,2,1,0,0,1
4699,sworn,1,1,0,0,0
4700,honor,1,1,0,0,0
4701,marriage,3,3,0,0,0
4702,obey,3,3,0,0,0
4703,decree,2,2,0,0,0
4704,preserve,4,4,0,0,0
4705,secrecy,1,1,0,0,0
4706,physician,1,1,0,0,0
4707,attorney,1,1,0,0,0
4708,businessman,1,1,0,0,0
4709,subversive,3,3,0,0,0
4710,socialist,4,3,0,1,0
4711,Constitution,2,0,0,2,0
4712,Socialists,10,0,0,10,0
4713,collaboration,6,6,0,0,0
4714,welfare,5,5,0,0,0
4715,endeavor,3,3,0,0,0
4716,regain,2,2,0,0,0
4717,Government.,1,0,0,1,0
4718,sympathetic,5,5,0,0,0
4719,plebiscite,1,1,0,0,0
4720,moral,10,10,0,0,0
4721,radical,6,6,0,0,0
4722,terroristic,4,4,0,0,0
4723,railroad,1,1,0,0,0
4724,Chancellors,1,0,0,1,0
4725,view-point,1,1,0,0,0
4726,oppose,12,12,0,0,0
4727,unsuccessful,7,7,0,0,0
4728,putsch,4,4,0,0,0
4729,Czechoslovakia,1,0,0,1,0
4730,circle,8,8,0,0,0
4731,participation,10,10,0,0,0
4732,affair,7,7,0,0,0
4733,tentative,1,1,0,0,0
4734,appointment,11,10,0,1,0
4735,acquaintance,1,1,0,0,0
4736,manipulation,2,2,0,0,0
4737,fellow,4,4,0,0,0
4738,collaborator,3,3,0,0,0
4739,that,1,1,0,0,0
4740,conviction,3,3,0,0,0
4741,exploit,3,3,0,0,0
4742,utilize,2,2,0,0,0
4743,widespread,2,2,0,0,0
4744,absorption,2,2,0,0,0
4745,Greater,3,0,0,3,0
4746,conceived,2,2,0,0,0
4747,conspirator,2,2,0,0,0
4748,union,8,8,0,0,0
4749,accomplished,1,1,0,0,0
4750,evolutionary,8,7,0,1,0
4751,Major,1,0,0,1,0
4752,Ambassador,1,0,0,1,0
4753,revive,1,1,0,0,0
4754,relief,2,2,0,0,0
4755,condemn,2,2,0,0,0
4756,catastrophe,1,1,0,0,0
4757,Camp,1,0,0,1,0
4758,confiscation,1,1,0,0,0
4759,revolt,2,2,0,0,0
4760,military,6,6,0,0,0
4761,compromise,1,1,0,0,0
4762,sinister,2,2,0,0,0
4763,severe,5,5,0,0,0
4764,setback,1,1,0,0,0
4765,assist,10,10,0,0,0
4766,ease,4,4,0,0,0
4767,tension,3,3,0,0,0
4768,urge,4,4,0,0,0
4769,delegate,1,1,0,0,0
4770,applicant,1,1,0,0,0
4771,succor,2,2,0,0,0
4772,needy,1,1,0,0,0
4773,calm,3,3,0,0,0
4774,authoritative,1,1,0,0,0
